hostname	location	active	owned	provider	stboot	ipv4_addr_in	ipv4_in_aws	ipv4_score	include_in_country	weight	pubkey	ipv6_addr_in	ipv6_in_aws	ipv6_score	shadowsocks_addr_in	shadowsocks_in_aws	shadowsocks_score	daita	quic_addr_in	quic_in_aws	quic_score
us-lax-wg-604	us-lax	True	False	xtom	True	23.159.216.127	False	38	True	100	GKl6nhOl96/1AJtVCdEZpOO6F0BS5/TMkrjdH2fb93A=	2602:fa47::f101	False	None	23.159.216.139	False	None	False	None	None	None
us-lax-wg-405	us-lax	True	False	M247	True	89.45.4.130	False	53	True	100	/UoBLN1GsLrZVbA+fCKadPE73nVdQB5VFV9YBqRuuk8=	2a0d:5600:8:37::f001	False	None	89.45.4.141	False	None	True	89.45.4.151	False	None
us-lax-wg-608	us-lax	True	False	xtom	True	23.168.216.127	False	50	True	100	ikLR1TUKk+PTWFnydqwZ9m0HaD1dPaMNI9DwZTvzYBs=	2602:f99d::f101	False	None	23.168.216.139	False	None	False	None	None	None
us-lax-wg-406	us-lax	True	False	M247	True	146.70.174.2	False	52	True	100	mhydb+/9ryFX1UUsg9O20Bo8CmGSx0S6ntwgPJwWlhU=	2a0d:5600:8:38::f001	False	None	146.70.174.21	False	None	True	146.70.174.41	False	None
us-nyc-wg-301	us-nyc	True	False	DataPacket	True	143.244.47.65	False	67	True	100	IzqkjVCdJYC1AShILfzebchTlKCqVCt/SMEXolaS3Uc=	2a02:6ea0:c43f::f001	False	None	None	None	None	False	None	None	None
us-mkc-wg-002	us-mkc	True	False	Tzulo	True	23.234.116.127	False	100	True	100	XeYfktwZerrhrXzVVEd9FQUw5MaUwv2gZmkTJWK8wSU=	2607:9000:e00:3::f001	False	None	23.234.116.139	False	None	True	None	None	None
us-lax-wg-704	us-lax	True	False	HostRoyale	True	103.251.27.127	False	29	True	100	KPjr8jrGP3dVI+GbMq2LNc9eREW6EhGHndoSWHqakxE=	2a01:4740:3::f301	False	None	103.251.27.139	False	None	False	None	None	None
us-mkc-wg-101	us-mkc	True	False	hostuniversal	True	155.2.191.3	False	30	True	100	Nk6dTIVRHBQzIZ6CUrJH7l4dItXEz3XOSBwmI933WUo=	2602:fed2:7e0a::f001	False	None	155.2.191.14	False	None	False	None	None	None
us-nyc-wg-302	us-nyc	True	False	DataPacket	True	143.244.47.78	False	67	True	100	gH/fZJwc9iLv9fazk09J/DUWT2X7/LFXijRS15e2n34=	2a02:6ea0:c43f:1::f001	False	None	None	None	None	False	None	None	None
us-mkc-wg-105	us-mkc	True	False	hostuniversal	True	155.2.191.203	False	30	True	100	9w1yXK8tpAKZ2au6JHcu+L7TytOYmmZo9q7qfCwa1U8=	2602:fed2:7e0a::f401	False	None	155.2.191.214	False	None	False	None	None	None
us-lax-wg-605	us-lax	True	False	xtom	True	23.160.24.3	False	33	True	100	DbZksYqiYPGxOEF7iIaAiyN4+hZc+8HcuMMqpLW3XmA=	2602:fa45::f001	False	None	23.160.24.14	False	None	False	None	None	None
us-mkc-wg-004	us-mkc	True	False	Tzulo	True	23.234.117.127	False	50	True	100	8ueNKHj+2nbTpnnv4MpxY98VrhtIKSMMwh0R9HF6iyE=	2607:9000:e00:5::f001	False	None	23.234.117.139	False	None	False	None	None	None
us-nyc-wg-504	us-nyc	True	False	M247	True	146.70.166.130	False	57	True	100	MVa5yuoYnjXJtSCeBsyvaemuaK4KFN1p78+37Nvm2m0=	2a0d:5600:24:2c2::f001	False	None	None	None	None	False	None	None	None
us-lax-wg-005	us-lax	True	False	Tzulo	True	23.234.74.2	False	50	True	100	U3GkeSnBuP8WmQ90Nw99Q6+lrTbgIsCD2VLpVOkRQhI=	2607:9000:300:35::f001	False	None	23.234.74.5	False	None	False	23.234.74.20	False	None
us-mkc-wg-102	us-mkc	True	False	hostuniversal	True	155.2.191.53	False	30	True	100	ie5ag1xd2x/P3fxodzB21vPbLEmqhtfqKcUs1OR0BDs=	2602:fed2:7e0a::f101	False	None	155.2.191.64	False	None	False	None	None	None
us-nyc-wg-303	us-nyc	True	False	DataPacket	True	143.244.47.91	False	67	True	1	KRO+RzrFV92Ah+qpHgAMKZH2jtjRlmJ4ayl0gletY3c=	2a02:6ea0:c43f:2::b52f	False	None	None	None	None	False	143.244.47.103	False	None
us-nyc-wg-503	us-nyc	False	False	M247	True	146.70.165.194	False	41	True	100	czE6NJ8CccA5jnJkKoZGDpMXFqSudeVTzxU5scLP/H8=	2a0d:5600:24:2b9::f001	False	None	None	None	None	False	None	None	None
us-nyc-wg-601	us-nyc	True	False	M247	True	146.70.185.2	False	57	True	1	OKyEPafS1lnUTWqtVeWElkTzcmkvLi9dncBHbSyFrH8=	2a0d:5600:24:136a::f001	False	None	None	None	None	False	146.70.185.62	False	None
us-mkc-wg-104	us-mkc	True	False	hostuniversal	True	155.2.191.153	False	30	True	100	wugRpkJNlfAV2lE3p1UXsTfZtO8JYWEdA9ZMLFeF3G4=	2602:fed2:7e0a::f301	False	None	155.2.191.164	False	None	False	None	None	None
us-nyc-wg-602	us-nyc	True	False	M247	True	146.70.168.130	False	73	True	100	4Lg7yQlukAMp6EX+2Ap+q4O+QIV/OEZyybtFJmN9umw=	2a0d:5600:24:1378::f001	False	None	None	None	None	False	None	None	None
us-nyc-wg-505	us-nyc	True	False	M247	True	146.70.166.194	False	57	True	100	jrjogHbVDuPxyloBldvtB51TmebNJo+4rW2JFrN33iM=	2a0d:5600:24:2c3::f001	False	None	None	None	None	False	None	None	None
us-nyc-wg-603	us-nyc	True	False	M247	True	146.70.168.66	False	73	True	100	s3N8Xeh6khECbgRYPk9pp5slw2uE0deOxa9rSJ6bzwE=	2a0d:5600:24:1377::f001	False	None	None	None	None	False	None	None	None
us-nyc-wg-502	us-nyc	True	False	M247	True	146.70.165.130	False	41	True	100	cmUR4g9aIFDa5Xnp4B6Zjyp20jwgTTMgBdhcdvDV0FM=	2a0d:5600:24:2b8::f001	False	None	None	None	None	False	None	None	None
us-nyc-wg-506	us-nyc	True	False	M247	True	146.70.165.66	False	41	True	100	IjdtI6sz8ZjU5tlK3eW4HAPp+GRvHErDtqxBcr8JvTM=	2a0d:5600:24:2b7::f001	False	None	None	None	None	False	None	None	None
us-nyc-wg-501	us-nyc	True	False	M247	True	146.70.165.2	False	41	True	1	FMNXnFgDHNTrT9o49U8bb3Z8J90LZzVJPpRzKtJM9W8=	2a0d:5600:24:2b6::f001	False	None	None	None	None	False	None	None	None
us-mkc-wg-008	us-mkc	True	False	Tzulo	True	23.234.119.127	False	46	True	100	9PByPs4okeg0lWhPYkW7tuyw1XKy5+BKhgVuQbxSOk4=	2607:9000:e00:9::f001	False	None	23.234.119.139	False	None	False	None	None	None
us-mia-wg-101	us-mia	True	False	M247	True	146.70.187.2	False	55	True	100	Mn0lrr3cYuJQyIqWGSWv99MwJAS+VqlYmODpOpY3e0U=	2001:ac8:40:11::f001	False	None	146.70.187.13	False	None	True	146.70.187.23	False	None
us-nyc-wg-606	us-nyc	True	False	M247	True	146.70.168.194	False	73	True	100	a8+VB6Cgah7Q5mWY860VfgU/h3Zf+pMpMdHB22e1uTQ=	2a0d:5600:24:1379::f001	False	None	None	None	None	False	None	None	None
us-mkc-wg-007	us-mkc	True	False	Tzulo	True	23.234.119.3	False	46	True	100	e7BOh4K+tNWSnwUMWKI7yDCiskyamqXtpLjcg00KTn8=	2607:9000:e00:8::f001	False	None	23.234.119.14	False	None	False	None	None	None
us-nyc-wg-702	us-nyc	True	False	xtom	True	23.162.8.67	False	33	True	100	O81+YN0WHF4wuWRejhPG62PGK9bv/8BQTa6Ni3fomWM=	2602:fa1f:1::f033	False	None	23.162.8.73	False	None	False	None	None	None
us-nyc-wg-605	us-nyc	True	False	M247	True	146.70.171.130	False	57	True	100	78nFhfPEjrfOxBkUf2ylM7w6upYBEcHXm93sr8CMTE4=	2a0d:5600:24:1374::f001	False	None	None	None	None	False	None	None	None
us-mkc-wg-103	us-mkc	True	False	hostuniversal	True	155.2.191.103	False	30	True	100	5dpXegNTyOFwWswBaJxViEwrXSAgC+Je9KokpT1sdjU=	2602:fed2:7e0a::f201	False	None	155.2.191.114	False	None	False	None	None	None
us-nyc-wg-703	us-nyc	False	False	xtom	True	23.162.8.130	False	33	True	1	Ycm86cSu1NKGpC+vZA6htq6YE9BUFk9wweE2/RySA1g=	2602:fa1f:1:3::f001	False	None	23.162.8.136	False	None	False	None	None	None
us-nyc-wg-604	us-nyc	True	False	M247	True	146.70.171.66	False	57	True	100	FIcFPDjxfF24xBrv+W7Bcqb2wADSWd+HAWPKYo6xZEk=	2a0d:5600:24:1372::f001	False	None	None	None	None	False	None	None	None
us-nyc-wg-701	us-nyc	False	False	xtom	True	23.162.8.3	False	33	True	1	S3X2pCfD9X6c29fd4C6b86mEO0b01mc/WUCDN5OgyjM=	2602:fa1f:1::f001	False	None	23.162.8.9	False	None	False	None	None	None
us-nyc-wg-802	us-nyc	True	False	Tzulo	True	23.234.100.127	False	0	True	100	SG1mcVhXNEZDZkir3GGLA7DCltIfPr71rPW6nFzW1Rc=	2607:9000:a000:32::f001	False	None	23.234.100.139	False	None	True	23.234.100.138	False	None
us-mkc-wg-006	us-mkc	True	False	Tzulo	True	23.234.118.127	False	80	True	100	bQWDsoitERBoPnP0AXI/jCUhk4AX8cMFbhCW93wn3HM=	2607:9000:e00:7::f001	False	None	23.234.118.139	False	None	False	None	None	None
us-phx-wg-203	us-phx	True	False	Tzulo	True	23.234.89.3	False	0	True	100	nSeEIx++JuzqxNqLPOm2BVCXwPpR72Q3QLflDUK8tTA=	2607:9000:700:43::f001	False	None	23.234.89.14	False	None	False	None	None	None
us-nyc-wg-807	us-nyc	True	False	Tzulo	True	23.234.103.3	False	0	True	100	THimhBHKHZ2KeoTRURvpNIVir4nlaxx5NSYwqNuF1wk=	2607:9000:a000:37::f001	False	None	23.234.103.14	False	None	False	23.234.103.13	False	None
us-nyc-wg-803	us-nyc	True	False	Tzulo	True	23.234.101.3	False	50	True	100	X1ZCLofMRmOnoJiNUTokpTazaRrdtbdH8+yAFvyCMnM=	2607:9000:a000:33::f001	False	None	23.234.101.14	False	None	True	23.234.101.13	False	None
us-nyc-wg-804	us-nyc	True	False	Tzulo	True	23.234.101.127	False	0	True	100	uNKXjnTzZE0najF3fo5HiDBkg/fCF+anDkVuBNTCfhs=	2607:9000:a000:34::f001	False	None	23.234.101.139	False	None	True	23.234.101.138	False	None
us-phx-wg-201	us-phx	True	False	Tzulo	True	23.234.88.3	False	0	True	100	8mie5kslgD63v3pZkbFmwGdj3dg5mu8Wm2Ji5kntfXA=	2607:9000:700:41::f001	False	None	23.234.88.14	False	None	True	None	None	None
us-qas-wg-204	us-qas	True	False	HostRoyale	True	103.81.231.127	False	12	True	100	2bvhh22EcdV3MIuIJze47gD2KmXpplYrNbCjNff2ID8=	2a01:4740:1::f301	False	None	103.81.231.139	False	None	False	None	None	None
us-phx-wg-207	us-phx	True	False	Tzulo	True	23.234.91.3	False	0	True	100	G5tIt92dwuvvln9nlsi/cI3Au47U94mOMgSdODRMIxs=	2607:9000:700:47::f001	False	None	23.234.91.14	False	None	False	None	None	None
us-phx-wg-208	us-phx	True	False	Tzulo	True	23.234.91.127	False	100	True	100	4nHL/Y9efuazXJB0cx6ktdBb0L0gkITWzCFCswfCh04=	2607:9000:700:48::f001	False	None	23.234.91.139	False	None	False	None	None	None
us-phx-wg-206	us-phx	True	False	Tzulo	True	23.234.90.127	False	0	True	100	fdA7Lc9cpwb1oPy4Oa/A8sPm+RaDpW5yrdgjykde4jM=	2607:9000:700:46::f001	False	None	23.234.90.139	False	None	False	None	None	None
us-qas-wg-103	us-qas	True	False	DataPacket	True	185.156.46.156	False	71	True	100	oD9IFZsA5sync37K/sekVXaww76MwA3IvDRpR/irZWQ=	2a02:6ea0:e206:3::a03f	False	None	None	None	None	False	None	None	None
us-qas-wg-203	us-qas	True	False	HostRoyale	True	103.81.231.3	False	12	True	100	tI5F6pIZMEf0aJUTG/I2ZvYkkJDJpOxVakObTLLmBAI=	2a01:4740:1::f201	False	None	103.81.231.14	False	None	False	None	None	None
us-qas-wg-101	us-qas	True	False	DataPacket	True	185.156.46.130	False	71	True	100	JEuuPzZE8uE53OFhd3YFiZuwwANLqwmdXWMHPUbBwnk=	2a02:6ea0:e206:1::a01f	False	None	None	None	None	False	None	None	None
us-nyc-wg-805	us-nyc	True	False	Tzulo	True	23.234.102.3	False	0	True	100	i97V7R9Fk5IrrbYw+k7H35i8frXOHvbES13AAoRHrWY=	2607:9000:a000:35::f001	False	None	23.234.102.14	False	None	True	23.234.102.13	False	None
us-qas-wg-202	us-qas	False	False	HostRoyale	True	103.81.230.127	False	12	True	100	eUTgjAPvpLba9wwMcC0HNcLwC2Q42QYCKZuFPy34+Ug=	2a01:4740:1::f101	False	None	103.81.230.139	False	None	False	None	None	None
us-phx-wg-204	us-phx	True	False	Tzulo	True	23.234.89.127	False	0	True	100	0is4/9V/KIBWwfeuDVDlBmPa134UuV5gaFGUqI1emXY=	2607:9000:700:44::f001	False	None	23.234.89.139	False	None	False	None	None	None
us-nyc-wg-806	us-nyc	True	False	Tzulo	True	23.234.102.127	False	0	True	100	TJxsTwqSLYLKHFJLf7Uo87GiqVXnpYFaNbiiP9qwfBE=	2607:9000:a000:36::f001	False	None	23.234.102.139	False	None	True	23.234.102.138	False	None
us-nyc-wg-808	us-nyc	True	False	Tzulo	True	23.234.103.127	False	0	True	100	tI+Ddqg8MZ3nqXLuvA5Kzryih//XLId7IM4IEgROiFk=	2607:9000:a000:38::f001	False	None	23.234.103.139	False	None	False	23.234.103.138	False	None
us-nyc-wg-801	us-nyc	True	False	Tzulo	True	23.234.100.3	False	0	True	100	3XVRp858LSMwQ6pA2Zo5LFGf4nIjLnuTkbXTJiNPcmo=	2607:9000:a000:31::f001	False	None	23.234.100.14	False	None	True	23.234.100.13	False	None
us-qas-wg-201	us-qas	True	False	HostRoyale	True	103.81.230.3	False	12	True	100	no0QE15NRHLECYe/B976IH9mLn22QecYBbcYl3LZhD0=	2a01:4740:1::f001	False	None	103.81.230.14	False	None	False	None	None	None
us-qas-wg-102	us-qas	True	False	DataPacket	True	185.156.46.143	False	71	True	100	5hlEb3AjTzVIJyYWCYvJvbgA4p25Ltfp2cYnys90LQ0=	2a02:6ea0:e206:2::a02f	False	None	None	None	None	False	None	None	None
us-qas-wg-303	us-qas	True	False	Tzulo	True	23.234.97.2	False	0	True	100	eym7onKZRi6uTtIA7SCxON/1q6zln3o5mYeYlasMeR8=	2607:9000:900:33::f001	False	None	23.234.97.5	False	None	False	23.234.97.20	False	None
us-sea-wg-001	us-sea	True	False	DataPacket	True	138.199.43.91	False	33	True	100	bZQF7VRDRK/JUJ8L6EFzF/zRw2tsqMRk6FesGtTgsC0=	2a02:6ea0:d80b:3::b75f	False	None	None	None	None	False	None	None	None
us-phx-wg-202	us-phx	True	False	Tzulo	True	23.234.88.127	False	100	True	100	I8eCMCSsFlb78N8VNaFqSJKM4Z2+3iVdlG6CvJkYEiA=	2607:9000:700:42::f001	False	None	23.234.88.139	False	None	True	None	None	None
us-qas-wg-301	us-qas	True	False	Tzulo	True	23.234.96.2	False	0	True	100	WUF0hoTY+kiklSDjMt2Z9kuebB6L/xTm5LcdNbwnslk=	2607:9000:900:31::f001	False	None	23.234.96.5	False	None	False	23.234.96.20	False	None
us-sea-wg-002	us-sea	True	False	DataPacket	True	138.199.43.78	False	33	True	100	Xt80FGN9eLy1vX3F29huj6oW2MnQt7ne3DMBpo525Qw=	2a02:6ea0:d80b:2::f001	False	None	None	None	None	False	None	None	None
us-phx-wg-205	us-phx	True	False	Tzulo	True	23.234.90.3	False	0	True	100	sZMMs5XaQN+p0HXCK15zYV1jo7IJN7agm1Ftm7JDnnk=	2607:9000:700:45::f001	False	None	23.234.90.14	False	None	False	None	None	None
us-rag-wg-207	us-rag	True	False	Tzulo	True	23.234.79.2	False	0	True	100	Y16tMAXHpCEExSZJ8AL5LfskKqPqIrZWeLFbSLE/piE=	2607:9000:4000:37::f001	False	None	23.234.79.13	False	None	False	None	None	None
us-rag-wg-204	us-rag	True	False	Tzulo	True	23.234.77.127	False	0	True	100	Tk5lPM5K5qrXPWDktHH+AvcxC+UxhGSX6aILsPi33zU=	2607:9000:4000:34::f001	False	None	23.234.77.138	False	None	True	None	None	None
us-rag-wg-203	us-rag	True	False	Tzulo	True	23.234.77.2	False	0	True	100	4BioSTLTYH1qL/oYGY/z5IZ049I7oSzs5IKoFZzrgn0=	2607:9000:4000:33::f001	False	None	23.234.77.13	False	None	False	None	None	None
us-qas-wg-306	us-qas	True	False	Tzulo	True	23.234.98.127	False	46	True	100	5J/CzkztJt5djDo/UiHA0jQwMOr5b7SfeY77TWmcVF0=	2607:9000:900:36::f001	False	None	23.234.98.130	False	None	False	23.234.98.145	False	None
us-rag-wg-206	us-rag	True	False	Tzulo	True	23.234.78.127	False	0	True	100	ekRrcTqihriWz4TldL2deIEbHlqwytL3pu1WV+v7zjw=	2607:9000:4000:36::f001	False	None	23.234.78.138	False	None	False	None	None	None
us-rag-wg-202	us-rag	True	False	Tzulo	True	23.234.76.127	False	33	True	100	T2diUJ97txooCDntCrB6Q29Qe0fm/hMdZDzdc9uOUgQ=	2607:9000:4000:32::f001	False	None	23.234.76.138	False	None	False	None	None	None
us-qas-wg-304	us-qas	True	False	Tzulo	True	23.234.97.127	False	33	True	100	D3xigYvUQnLnKBVNQ7KpaWpuIbGxHHB1mb/+nSf3QXI=	2607:9000:900:34::f001	False	None	23.234.97.130	False	None	False	23.234.97.145	False	None
us-qas-wg-307	us-qas	True	False	Tzulo	True	23.234.99.2	False	50	True	100	aVmjjHrEAPxxg3l/19K+WSXjH4bKBpfaKkDI+6+umkc=	2607:9000:900:37::f001	False	None	23.234.99.5	False	None	False	23.234.99.20	False	None
us-rag-wg-201	us-rag	True	False	Tzulo	True	23.234.76.2	False	0	True	100	MuKjekVqBwpSizHLNwVRl4b8bwi6aTCBOshPiOOWrEQ=	2607:9000:4000:31::f001	False	None	23.234.76.13	False	None	False	None	None	None
us-sea-wg-403	us-sea	True	False	Tzulo	True	23.234.81.2	False	66	True	100	cJ8317JqMtNDvxvd/8z29lWurK/3sb5nFZuOY5mw3ys=	2607:9000:5000:33::f001	False	None	23.234.81.13	False	None	False	23.234.81.12	False	None
us-sjc-wg-302	us-sjc	True	False	xtom	True	142.147.89.210	False	13	True	0	8wVb4HUgmpQEa5a1Q8Ff1hTDTJVaHts487bksJVugEo=	2604:e8c0:7::f001	False	None	None	None	None	False	None	None	None
us-sea-wg-402	us-sea	True	False	Tzulo	True	23.234.80.127	False	100	True	100	NBnpCxDrc0tdX91KUm5cEmQv7BSMOZqd7dS/d7piQl0=	2607:9000:5000:32::f001	False	None	23.234.80.138	False	None	False	23.234.80.137	False	None
us-sea-wg-003	us-sea	True	False	DataPacket	True	138.199.43.65	False	33	True	100	4ke8ZSsroiI6Sp23OBbMAU6yQmdF3xU2N8CyzQXE/Qw=	2a02:6ea0:d80b:1::b73f	False	None	None	None	None	False	None	None	None
us-sea-wg-401	us-sea	True	False	Tzulo	True	23.234.80.2	False	0	True	100	wRvkGNE3N2UklxKajU06gbBJ3Bg7KmhZsU7a5HIFBw8=	2607:9000:5000:31::f001	False	None	23.234.80.13	False	None	False	23.234.80.12	False	None
us-sea-wg-405	us-sea	True	False	Tzulo	True	23.234.82.2	False	50	True	100	X+efE4ntYuAEHBHU32SBMq/U0lAFEKeX5/nl3CKtrVM=	2607:9000:5000:35::f001	False	None	23.234.82.13	False	None	False	23.234.82.12	False	None
us-sfo-wg-002	us-sfo	True	False	HostRoyale	True	194.126.179.3	False	29	True	100	sXWVQ/6I6Yj9fiA3yLqpLhnoq6qAVxkwRP7KirMRb3M=	2a06:3040:9:610::f201	False	None	2a06:3040:9:610::c202	False	None	False	2a06:3040:9:610::b202	False	None
us-qas-wg-308	us-qas	True	False	Tzulo	True	23.234.99.127	False	100	True	100	lXSNRlfRVmeljwu0y7m4+M2OhveCbaMRewTbssgHDyY=	2607:9000:900:38::f001	False	None	23.234.99.130	False	None	False	23.234.99.145	False	None
us-sjc-wg-001	us-sjc	True	True	xtom	True	23.144.160.67	False	0	True	100	FGcXuLkvErFPiTPAjtJusTtbCoFkJOK8SXHwWOeNYUM=	2604:e8c0:6::f001	False	None	23.144.160.72	False	None	True	23.144.160.78	False	None
us-rag-wg-205	us-rag	True	False	Tzulo	True	23.234.78.2	False	62	True	100	z7vhWZ1oY+UkE7PoXF/QtofOhTNGnNfoP20al/cniyc=	2607:9000:4000:35::f001	False	None	23.234.78.13	False	None	True	None	None	None
us-sea-wg-406	us-sea	True	False	Tzulo	True	23.234.82.127	False	20	True	100	kT695K8pTGd+I6Q4a4URU2AdXN2VAtHyi7kNSRjUEiw=	2607:9000:5000:36::f001	False	None	23.234.82.138	False	None	False	23.234.82.137	False	None
us-sjc-wg-303	us-sjc	True	False	xtom	True	142.147.89.225	False	13	True	0	2ZQTRk/3jT+ccfG3G/QoJV3NFC4CFHQwGBCSokOvBnA=	2604:e8c0:7::b68f	False	None	None	None	None	False	None	None	None
us-sjc-wg-401	us-sjc	True	False	DataPacket	True	79.127.217.34	False	27	True	100	2q0LGwWvnV2qbNEAgOOHh4tvol5vGeQXJZDAbazCSBY=	2a02:6ea0:e611::f001	False	None	None	None	None	False	None	None	None
us-sjc-wg-502	us-sjc	True	False	Tzulo	True	23.234.92.127	False	50	True	100	dCHtOy+ieOOMzgpZPr557dXygpmlj9RRNCAvUQvXj3I=	2607:9000:800:32::f001	False	None	23.234.92.139	False	None	False	None	None	None
us-sea-wg-404	us-sea	True	False	Tzulo	True	23.234.81.127	False	0	True	100	G6+A375GVmuFCAtvwgx3SWCWhrMvdQ+cboXQ8zp2ang=	2607:9000:5000:34::f001	False	None	23.234.81.138	False	None	False	23.234.81.137	False	None
us-sea-wg-408	us-sea	True	False	Tzulo	True	23.234.83.127	False	25	True	100	tfhYXF12+7tB6bEOhqZ7eMODDv08fDMnQSBTmlau9VI=	2607:9000:5000:38::f001	False	None	23.234.83.138	False	None	True	23.234.83.137	False	None
us-sjc-wg-508	us-sjc	True	False	Tzulo	True	23.234.95.127	False	62	True	100	rIqRJ1o3UxvuwXj9B7VDquiTZ8BtQdab4wsb4F1L7l8=	2607:9000:800:38::f001	False	None	23.234.95.139	False	None	False	None	None	None
us-rag-wg-208	us-rag	False	False	Tzulo	True	23.234.79.127	False	0	True	100	lCyIXwxSGEBSpUah0kYSyuaZuDJJB0Cwia7gv4r7XTA=	2607:9000:4000:38::f001	False	None	23.234.79.138	False	None	False	None	None	None
us-sjc-wg-402	us-sjc	True	False	DataPacket	True	79.127.217.47	False	27	True	100	+UZsgTzYTdG3LvqpL+V9ZkwEMiFcls32YlpuI0cqDQ4=	2a02:6ea0:e611:1::f001	False	None	None	None	None	False	None	None	None
us-sjc-wg-501	us-sjc	True	False	Tzulo	True	23.234.92.3	False	100	True	100	wbK8/hP/ZMr972OtanZxugSqUVt/sM/G9rnTiQ5YbSw=	2607:9000:800:31::f001	False	None	23.234.92.14	False	None	False	None	None	None
us-qas-wg-305	us-qas	True	False	Tzulo	True	23.234.98.2	False	33	True	100	hOuBVCXBzSA2eDx1cuAozt1B7Cg9M9IGCS6tedZHEkE=	2607:9000:900:35::f001	False	None	23.234.98.5	False	None	False	23.234.98.20	False	None
us-sea-wg-407	us-sea	True	False	Tzulo	True	23.234.83.2	False	16	True	100	HrhtkMqLmKtpAHiUIw7uLHwt48mDlhyLOt4+1kpNj3Y=	2607:9000:5000:37::f001	False	None	23.234.83.13	False	None	True	23.234.83.12	False	None
us-slc-wg-303	us-slc	True	False	Tzulo	True	23.234.113.3	False	60	True	100	Taa3TPPNUUcD3upveDHqpi9uaNHbeXzh6kX+sQUcM0s=	2607:9000:d00:4::f001	False	None	23.234.113.14	False	None	False	None	None	None
us-sjc-wg-503	us-sjc	True	False	Tzulo	True	23.234.93.3	False	25	True	100	HqWGqZbCgLxYLGHQG7P3jHYWQgc5p6ImqaxgqA97WCY=	2607:9000:800:33::f001	False	None	23.234.93.14	False	None	False	None	None	None
us-sjc-wg-504	us-sjc	True	False	Tzulo	True	23.234.93.127	False	0	True	100	hQ/UqXflXztKM2T39HmQRPpPjWP8I2r9FMqnqFWy53M=	2607:9000:800:34::f001	False	None	23.234.93.139	False	None	True	None	None	None
us-sjc-wg-506	us-sjc	True	False	Tzulo	True	23.234.94.127	False	100	True	100	sjWKL/W2+21cyjEBjtMd4TQQlWTsLTUN4skYOF7YgnU=	2607:9000:800:36::f001	False	None	23.234.94.139	False	None	False	None	None	None
us-txc-wg-001	us-txc	True	False	DataPacket	True	79.127.222.194	False	52	True	100	+OCONjBoN5RytiPy000VOzhZsiu1tSzecmc1hl/q8hI=	2a02:6ea0:fe00:1::f001	False	None	None	None	None	False	None	None	None
us-sfo-wg-001	us-sfo	True	False	HostRoyale	True	45.153.102.3	False	29	True	100	mf/nsPsUZZvssmD8IqZBYda/PoPyD3mZFKEf0NkyynY=	2a06:3040:9:610::f101	False	None	45.153.102.24	False	None	False	45.153.102.44	False	None
us-txc-wg-002	us-txc	True	False	DataPacket	True	79.127.222.207	False	52	True	100	mjv8qVNwhVKO0ePAI97CRil188uwdR/VR6ihcNY/hio=	2a02:6ea0:fe00:2::f001	False	None	None	None	None	False	None	None	None
us-uyk-wg-201	us-uyk	True	False	HostRoyale	True	104.36.50.3	False	33	True	100	utm9eFUk8tH0j/dwKLJvlb6BRSfm3GZbomxr52ZDGn0=	2a06:3040:22:620::f001	False	None	104.36.50.5	False	None	False	None	None	None
us-slc-wg-304	us-slc	True	False	Tzulo	True	23.234.113.127	False	16	True	100	+ru/ZmhgTYWNLyn3ZWuC57PMOU64yMfuWPZ5ow0XY3A=	2607:9000:d00:5::f001	False	None	23.234.113.139	False	None	False	None	None	None
us-qas-wg-302	us-qas	True	False	Tzulo	True	23.234.96.127	False	20	True	100	vwIDgSCPbEzumzi/XveunLso8yzLdOP4OdZCHFYsbkg=	2607:9000:900:32::f001	False	None	23.234.96.130	False	None	False	23.234.96.145	False	None
us-sjc-wg-002	us-sjc	True	True	xtom	True	23.144.160.86	False	0	True	100	A/FGRjSdq2is0cFCBixLy5Htx5SYFXsVVs28Lv1wsCs=	2604:e8c0:6::f101	False	None	23.144.160.91	False	None	True	23.144.160.97	False	None
us-slc-wg-302	us-slc	True	False	Tzulo	True	23.234.112.127	False	100	True	100	6hF/LLVCkxlW+mH6wFob5ZiDZNu2DqfEj82w8wzVnHY=	2607:9000:d00:3::f001	False	None	23.234.112.139	False	None	False	None	None	None
us-sjc-wg-003	us-sjc	True	True	xtom	True	23.144.160.106	False	0	True	100	PHvr2i7PvHljrPvbMpSQikfksXJNA/tseNeplNv1Wn8=	2604:e8c0:6::f201	False	None	23.144.160.112	False	None	True	23.144.160.117	False	None
us-slc-wg-308	us-slc	True	False	Tzulo	True	23.234.115.127	False	0	True	100	f7xT56F8RP9XDXW7UCxBcjgP+SAGyH+y2OZ4fieR4X8=	2607:9000:d00:9::f001	False	None	23.234.115.139	False	None	False	None	None	None
za-jnb-wg-001	za-jnb	True	False	DataPacket	True	154.47.30.130	False	42	True	100	5dOGXJ9JK/Bul0q57jsuvjNnc15gRpSO1rMbxkf4J2M=	2a02:6ea0:f206::f001	False	None	None	None	None	False	None	None	None
us-slc-wg-306	us-slc	True	False	Tzulo	True	23.234.114.127	False	0	True	100	Gv4GZOT46WQsTOAH4mYlauwFRxtpCX08BI0bzot5Piw=	2607:9000:d00:7::f001	False	None	23.234.114.139	False	None	False	None	None	None
